image_id,license,author
031.Black_billed_Cuckoo/5500795,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
031.Black_billed_Cuckoo/929800739,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
032.Mangrove_Cuckoo/1415206026,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
032.Mangrove_Cuckoo/240923909,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
032.Mangrove_Cuckoo/3428341907,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
032.Mangrove_Cuckoo/4675574986,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
032.Mangrove_Cuckoo/695227111,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
033.Yellow_billed_Cuckoo/2672881010,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
033.Yellow_billed_Cuckoo/2819926539,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
033.Yellow_billed_Cuckoo/3507570093,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
033.Yellow_billed_Cuckoo/3690166955,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
033.Yellow_billed_Cuckoo/4769231728,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
034.Gray_crowned_Rosy_Finch/2534888248,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
034.Gray_crowned_Rosy_Finch/321383652,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
034.Gray_crowned_Rosy_Finch/3378490345,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
034.Gray_crowned_Rosy_Finch/3519461002,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
034.Gray_crowned_Rosy_Finch/41881749,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
035.Purple_Finch/3047658749,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
035.Purple_Finch/3233018312,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
035.Purple_Finch/3396406551,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
035.Purple_Finch/3432165435,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
035.Purple_Finch/3881515456,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
036.Northern_Flicker/3980505934,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
036.Northern_Flicker/4619762825,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
036.Northern_Flicker/4663704410,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
036.Northern_Flicker/4827574883,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
036.Northern_Flicker/4831674680,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
037.Acadian_Flycatcher/2712282055,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
037.Acadian_Flycatcher/2812044709,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
037.Acadian_Flycatcher/2903744118,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
037.Acadian_Flycatcher/4113472302,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
037.Acadian_Flycatcher/4199184542,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
038.Great_Crested_Flycatcher/1806159186,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
038.Great_Crested_Flycatcher/2881434356,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
038.Great_Crested_Flycatcher/4086188743,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
038.Great_Crested_Flycatcher/4696988379,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
038.Great_Crested_Flycatcher/4815978122,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
039.Least_Flycatcher/2475352718,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
039.Least_Flycatcher/2721910799,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
039.Least_Flycatcher/3445769048,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
039.Least_Flycatcher/4688334060,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
039.Least_Flycatcher/4833102667,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
040.Olive_sided_Flycatcher/2896015408,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
040.Olive_sided_Flycatcher/3212462982,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
040.Olive_sided_Flycatcher/4457543502,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
040.Olive_sided_Flycatcher/4457543571,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
040.Olive_sided_Flycatcher/4599553695,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
041.Scissor_tailed_Flycatcher/1463496053,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
041.Scissor_tailed_Flycatcher/1530469470,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
041.Scissor_tailed_Flycatcher/3484601808,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
041.Scissor_tailed_Flycatcher/4807447364,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
041.Scissor_tailed_Flycatcher/4807453687,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
042.Vermilion_Flycatcher/15975447,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
042.Vermilion_Flycatcher/3269146772,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
042.Vermilion_Flycatcher/4453628157,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
042.Vermilion_Flycatcher/4745196550,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
042.Vermilion_Flycatcher/847574959,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
043.Yellow_bellied_Flycatcher/1890881121,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
043.Yellow_bellied_Flycatcher/279456834,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
043.Yellow_bellied_Flycatcher/2981333408,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
043.Yellow_bellied_Flycatcher/3745267899,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
043.Yellow_bellied_Flycatcher/811781348,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
044.Frigatebird/3064440935,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
044.Frigatebird/3072436356,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
044.Frigatebird/3580834331,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
044.Frigatebird/4439365956,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
044.Frigatebird/4571668363,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
045.Northern_Fulmar/3405005635,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
045.Northern_Fulmar/3472958893,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
045.Northern_Fulmar/3472958919,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
045.Northern_Fulmar/3498856393,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
045.Northern_Fulmar/3609668727,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
046.Gadwall/3240387454,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
046.Gadwall/3823309693,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
046.Gadwall/3830455588,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
046.Gadwall/4165916875,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
046.Gadwall/4518289289,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
047.American_Goldfinch/4527011593,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
047.American_Goldfinch/4552775266,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
047.American_Goldfinch/4594518094,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
047.American_Goldfinch/4599435391,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
047.American_Goldfinch/4839748550,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
048.European_Goldfinch/4621489822,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
048.European_Goldfinch/4626532400,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
048.European_Goldfinch/4626532712,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
048.European_Goldfinch/4626533674,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
048.European_Goldfinch/4662963526,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
049.Boat_tailed_Grackle/4470531319,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
049.Boat_tailed_Grackle/4678330488,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
049.Boat_tailed_Grackle/4681688377,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
049.Boat_tailed_Grackle/4768810963,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
049.Boat_tailed_Grackle/780235909,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
050.Eared_Grebe/1570921561,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
050.Eared_Grebe/2817464901,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
050.Eared_Grebe/2906935451,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
050.Eared_Grebe/4464409276,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
050.Eared_Grebe/872733311,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
051.Horned_Grebe/1620767176,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
051.Horned_Grebe/2526066716,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
051.Horned_Grebe/3100712814,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
051.Horned_Grebe/3815127565,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
051.Horned_Grebe/4669345043,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
052.Pied_billed_Grebe/2427918100,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
052.Pied_billed_Grebe/3173630125,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
052.Pied_billed_Grebe/3363344118,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
052.Pied_billed_Grebe/3894814350,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
052.Pied_billed_Grebe/4406668418,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
053.Western_Grebe/3220064222,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
053.Western_Grebe/4660528357,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
053.Western_Grebe/4806998803,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
053.Western_Grebe/4816201537,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
053.Western_Grebe/4820249764,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
054.Blue_Grosbeak/2118736565,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
054.Blue_Grosbeak/2725545606,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
054.Blue_Grosbeak/4126637549,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
054.Blue_Grosbeak/4338634599,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
054.Blue_Grosbeak/4773362141,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
055.Evening_Grosbeak/1794971954,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
055.Evening_Grosbeak/2737653131,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
055.Evening_Grosbeak/3212360239,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
055.Evening_Grosbeak/4417842495,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
055.Evening_Grosbeak/4594339442,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
056.Pine_Grosbeak/3033719792,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
056.Pine_Grosbeak/3168532417,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
056.Pine_Grosbeak/4253959926,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
056.Pine_Grosbeak/4253960464,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
056.Pine_Grosbeak/4253960630,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
057.Rose_breasted_Grosbeak/3435281964,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
057.Rose_breasted_Grosbeak/4138192717,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
057.Rose_breasted_Grosbeak/4679876449,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
057.Rose_breasted_Grosbeak/4705520618,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
057.Rose_breasted_Grosbeak/4798511797,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
058.Pigeon_Guillemot/2742403405,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
058.Pigeon_Guillemot/4058761254,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
058.Pigeon_Guillemot/4800529105,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
058.Pigeon_Guillemot/4802238612,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
058.Pigeon_Guillemot/4810632256,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
059.California_Gull/3284641339,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
059.California_Gull/4389046247,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
059.California_Gull/4844266254,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
060.Glaucous_winged_Gull/2501208228,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
060.Glaucous_winged_Gull/2547852758,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
060.Glaucous_winged_Gull/3184833122,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
060.Glaucous_winged_Gull/4624368122,https://creativecommons.org/licenses/by/2.0/,NAVERCorp
